user_id,comp_id,value
141877267.150685,354,1
141877267.150685,95,1
1418871669.15069,41,1
1418871669.15069,42,1
1419298951.15071,235,1
1419298951.15071,2499,1
1419389467.15065,95,1
1419389467.15065,273,1
1419510734.15067,114,1
1419510734.15067,12499,1
1419510734.15067,273,1
1419672346.15068,153027,1
1419672346.15068,12003,1
1419901140.15067,221347,1
1419901140.15067,245874,1
1419901140.15067,4724,1
1420304440.15065,2612,1
1420304440.15065,285581,1
1420329044.15041,73,1
1420329044.15041,8102,1
1420395691.15069,351,1
1420395691.15069,88,1
1420449001.15043,39,1
1421201152.15071,114,1
1421201152.15071,77,1
142251411.148839,351,1
1422557656.15068,201551,1
1422557656.15068,295754,1
1422692550.15066,2511,1
1422692550.15066,3921,1
1422692550.15066,42,1
1422692550.15066,44,1
1422692550.15066,114,1
1422692550.15066,456,1
1422692550.15066,70,1
1422712283.15068,167,1
1422712283.15068,2551,1
142292408.15066,43,1
142292408.15066,273,1
142292408.15066,44,1
1423616921.15071,137,1
1423616921.15071,42,1
1423726608.15065,37,1
1423726608.15065,88,1
1423966018.15065,114,1
1423966018.15065,42,1
1423966018.15065,77,1
1424113006.1507,37291,1
1424113006.1507,400,1
1424414328.15045,405,1
1424414328.15045,4568,1
1425081459.15067,167,1
1425081459.15067,351,1
1425215643.15072,159,1
1425215643.15072,2560,1
1426994641.1507,44,1
1426994641.1507,475,1
1427540160.15064,2244,1
1427540160.15064,351,1
1429628870.15067,42,1
1429628870.15067,76,1
1429628870.15067,77,1
14301693.1506956,20937,1
1431248035.15069,114,1
1431248035.15069,462,1
1431256781.15067,273,1
1431256781.15067,42,1
1431468493.15066,2226,1
1431468493.15066,45,1
1431704189.15069,1,1
1431921530.15067,42,1
1431921530.15067,640,1
1432156241.15066,142,1
1432156241.15066,298,1
1432804019.15051,137,1
1432804019.15051,2300,1
1433056603.1507,165,1
1433056603.1507,298,1
1433056603.1507,43,1
1433056603.1507,46,1
1433056603.1507,77,1
1433556009.1507,2580,1
1433594762.15069,3436,1
1433594762.15069,36308,1
1434080283.15067,12415,1
1434080283.15067,286,1
1434115733.1505,305,1
1434312714.15071,241620,1
1434420869.15069,468,1
1435439121.15019,152634,1
1435439121.15019,48,1
14358354.1506876,1,1
14358354.1506876,89,1
143584898.150695,137,1
143584898.150695,298,1
143584898.150695,70,1
1436217973.1507,134,1
1436217973.1507,44,1
1436651476.15052,12019,1
1436651476.15052,37291,1
1436994114.15053,1,1
1436994114.15053,207450,1
1437805434.14991,107,1
1439367311.15025,30,1
1439367311.15025,423,1
1439367311.15025,39,1
1439680277.15066,1,1
1439680277.15066,114,1
1439680277.15066,41,1
1439680277.15066,76,1
1439680277.15066,273,1
1439680277.15066,37,1
1439680277.15066,382,1
1439680277.15066,42,1
1439993614.15072,2226,1
1439993614.15072,288712,1
1440622406.15071,114,1
1440622406.15071,159,1
1440622406.15071,169,1
1440622406.15071,77,1
1441205952.14948,2326,1
1441433685.15069,60,1
1441690414.1507,40,1
1441690414.1507,9918,1
1442138215.15069,134,1
1442138215.15069,116,1
1442138215.15069,2326,1
1442623125.15031,2266,1
1442663010.15065,114,1
1442663010.15065,60,1
144285538.150713,152668,1
144285538.150713,248,1
1443632366.15071,41,1
1443632366.15071,44,1
1444796074.15072,134,1
1444796074.15072,137,1
1444828292.15067,169,1
1444828292.15067,142,1
1444828292.15067,154252,1
1444828292.15067,157,1
1445029025.15042,36,1
1445029025.15042,4412,1
1446788156.1507,136,1
1446788156.1507,42,1
1447428112.15039,158928,1
1447428112.15039,487,1
144757954.150652,498,1
1447774964.15065,116,1
1447774964.15065,124,1
1447774964.15065,2226,1
1447774964.15065,273,1
1447774964.15065,350,1
1447774964.15065,43,1
1447774964.15065,44,1
1447774964.15065,475,1
1447774964.15065,483,1
1447774964.15065,55,1
1448971751.15065,203558,1
1448971751.15065,2226,1
1449442130.15071,12207,1
1449807645.1507,4972,1
1450380420.1507,137,1
1450380420.1507,170122,1
1451087829.15066,298630,1
1451087829.15066,41,1
1453235695.15071,6450,1
145359177.150682,273,1
145359177.150682,41,1
1454579148.15069,351,1
1454579148.15069,43,1
1454854340.15044,95,1
1454881945.15045,179,1
1454881945.15045,8904,1
1454952488.15071,41,1
1455040937.15067,42,1
1455040937.15067,44,1
1455376497.1506,288816,1
1455376497.1506,396,1
1455554551.15071,273,1
1455554551.15071,351,1
1455617369.15069,114,1
1455617369.15069,176,1
1455617369.15069,46,1
1456318022.15071,114,1
1456318022.15071,273,1
1456571416.1507,234,1
1456571416.1507,38,1
145759062.150705,159,1
145759062.150705,241620,1
1457971330.15015,40,1
1457971330.15015,46,1
1459005471.15071,12455,1
1459005471.15071,2363,1
145938172.150503,114,1
145938172.150503,350,1
145938172.150503,44,1
1460052700.15065,11964,1
1460052700.15065,136,1
1460052700.15065,137,1
1460052700.15065,167,1
1460052700.15065,2244,1
1460052700.15065,265805,1
1460052700.15065,273,1
1460052700.15065,351,1
1460052700.15065,42,1
1460052700.15065,7799,1
1460052700.15065,159,1
1460244387.15003,2264,1
1460463240.14824,47,1
1460463240.14824,124,1
1460553195.15068,5014,1
1460553195.15068,9470,1
1461494199.15065,134,1
1461494199.15065,200861,1
1461690294.15068,215,1
1461690294.15068,2321,1
1461690294.15068,303793,1
1462094559.1507,114,1
1462094559.1507,32,1
1462172581.15068,1,1
1462193722.15071,42,1
1462193722.15071,44,1
1462267857.15053,38,1
1463283071.1507,219,1
1464013776.15069,9918,1
1465391138.1507,285,1
1465391138.1507,50,1
1465678097.15065,3410,1
1465678097.15065,91,1
1465678097.15065,141,1
1465678097.15065,42,1
1466645432.15069,114,1
1466645432.15069,562,1
1466868730.15066,2226,1
1466868730.15066,35,1
1467168852.15066,114,1
1467168852.15066,565,1
1467245713.15069,617,1
1467245713.15069,108,1
1467335085.15071,114,1
1467551472.15069,142,1
1468014620.15068,288712,1
1468943058.15069,142,1
1468943058.15069,2244,1
1468943058.15069,508,1
1468943058.15069,89,1
1470498484.1507,390,1
1470498484.1507,12720,1
1470818237.15066,82,1
1471340771.14999,42,1
1471340771.14999,45,1
1472527283.1507,12331,1
1472527283.1507,5662,1
1473477764.15068,2308,1
147368929.150645,114,1
147368929.150645,273,1
1473928217.15051,2264,1
1473928217.15051,2249,1
1473928217.15051,2303,1
1473928217.15051,44,1
1473928217.15051,501,1
1474012106.15071,2252,1
1474012106.15071,37,1
1474376345.15066,577,1
1474376345.15066,30,1
1475924496.15067,12340,1
1475924496.15067,2326,1
1475974435.14947,12036,1
1475974435.14947,2381,1
1475974435.14947,2551,1
1476149229.15069,46,1
1476672754.15066,137,1
1476689897.15061,28,1
1476689897.15061,141,1
1476877609.15072,42,1
1477319605.15069,28,1
147775301.150653,142,1
147775301.150653,228,1
147775301.150653,391,1
1477783330.15067,49,1
1477783330.15067,60,1
1478295370.1507,106,1
1478295370.1507,153038,1
1479586694.1507,30,1
148175735.150671,30,1
14822918.1506659,70,1
1482953224.15059,137,1
1482953224.15059,41,1
1482953224.15059,42,1
1482953224.15059,2300,1
1482969168.15068,70,1
1483262737.15065,42,1
1483262737.15065,45,1
1483337395.15066,11859,1
1483337395.15066,2946,1
1483337395.15066,391,1
148370353.150676,41,1
148370353.150676,448,1
1484363075.15068,12391,1
1484363075.15068,124,1
1484363075.15068,2226,1
1484363075.15068,45,1
1485649594.14775,157,1
148573323.150689,14750,1
148573323.150689,36,1
1486307384.1505,42,1
1486307384.1505,146,1
1486488077.15072,153165,1
1486488077.15072,241620,1
1486488077.15072,307641,1
1487480264.15052,44,1
1487480264.15052,475,1
1488448450.15071,12635,1
1488448450.15071,15807,1
1489131588.15066,41,1
1489131588.15066,67,1
1489158682.15065,137,1
1489158682.15065,298,1
1489158682.15065,42,1
1489158682.15065,45,1
1489365737.15071,137,1
1489365737.15071,562,1
1489427200.15068,2578,1
1489427200.15068,74,1
1489554570.15067,42,1
1489554570.15067,45,1
14896915.1506621,2511,1
14896915.1506621,47,1
1490404234.15065,114,1
1490404234.15065,77,1
1490641298.15072,273,1
1490641298.15072,77,1
1491156839.15069,2278,1
1492776549.1507,153795,1
1492776549.1507,41,1
1492776549.1507,77,1
1493198952.15069,137,1
1493198952.15069,30,1
1493269262.15037,89,1
1493269262.15037,91,1
1493569773.15066,2221,1
1493569773.15066,307641,1
1494309064.15071,2338,1
1494309064.15071,2552,1
1494395738.15005,287745,1
1494395738.15005,288793,1
1494395738.15005,291617,1
1494395738.15005,321320,1
1494418060.1507,42,1
1494418060.1507,525,1
1494659414.1507,30,1
1495422392.15067,146,1
1496211564.1507,152984,1
1496392099.15068,351,1
1497741623.15068,273,1
1497741623.15068,41,1
1497989910.15067,136,1
1497989910.15067,351,1
1498419854.1507,579,1
1498419854.1507,42,1
1499429422.1505,223914,1
1499429422.1505,4198,1
1499538858.14987,273,1
1499538858.14987,45,1
1500524650.15071,2247,1
1500804388.15067,212,1
1500804388.15067,351,1
1501727318.15066,351,1
1501727318.15066,77,1
1502435025.15069,42,1
1502524134.15069,39,1
1503014873.15068,464,1
1503773672.15071,273,1
1503773672.15071,351,1
1503773672.15071,42,1
1504611982.15068,34583,1
1504611982.15068,8515,1
1504611982.15068,50,1
1504979673.15069,1,1
1504988213.15071,11859,1
1504988213.15071,2321,1
1505335404.15069,241376,1
1505335404.15069,351,1
1505352253.1507,156031,1
1505352253.1507,292045,1
1505596904.15071,4479,1
1506264701.15066,273,1
1506264701.15066,41,1
1506264701.15066,42,1
1506264701.15066,76,1
1507600157.15059,396,1
1507600157.15059,45,1
1510051648.15069,42,1
1510051648.15069,703,1
15112834.1507118,137,1
15112834.1507118,41,1
15112834.1507118,42,1
1511627565.1507,2296,1
1511627565.1507,2315,1
1511765031.15072,42,1
1512679065.15065,70,1
1513639037.15067,220807,1
1513867452.15065,176,1
1514218693.1507,142,1
1514218693.1507,204783,1
1514218693.1507,41,1
1515918876.15067,315852,1
1515918876.15067,152583,1
1515938819.15071,136,1
1515938819.15071,273,1
1515938819.15071,483,1
1515938819.15071,525,1
1516222094.15065,12059,1
1516222094.15065,164336,1
1516222094.15065,22112,1
1516222094.15065,273,1
1516222094.15065,44,1
1517408079.15019,114,1
1517408079.15019,273,1
1517408079.15019,41,1
1517408079.15019,43,1
1517408079.15019,77,1
1517541449.15065,10198,1
1517541449.15065,21764,1
1518403377.15071,351,1
1518403377.15071,42,1
1518590887.15066,694,1
1518590887.15066,202786,1
1518870226.15072,28,1
1518870226.15072,351,1
151898620.150661,42,1
151898620.150661,456,1
1519180826.1507,273,1
1519180826.1507,562,1
1519432011.15068,16904,1
1519432011.15068,694,1
1519437696.15066,1,1
1519437696.15066,28,1
1519437696.15066,142,1
1519437696.15066,37,1
1519556826.15066,281885,1
1519556826.15066,45,1
1520428471.15069,153171,1
152121183.150669,2573,1
1521468871.14852,12333,1
1522532682.15067,134,1
1522532682.15067,137,1
1522532682.15067,44,1
1522532682.15067,116,1
1522532682.15067,515,1
1522548752.15069,1,1
1522548752.15069,298,1
152257358.150651,159244,1
152257358.150651,2226,1
1522911276.15066,114,1
1522911276.15066,42,1
1523852589.1507,42,1
1523852589.1507,95,1
1524199547.15066,42,1
1524199547.15066,45,1
1525554512.15066,142,1
1525554512.15066,41,1
1525726013.1507,156031,1
1525726013.1507,2286,1
1525726013.1507,42,1
1527302886.15061,1,1
1527302886.15061,41,1
1527507180.15071,180,1
1527507180.15071,42,1
1528518330.1507,41,1
1528518330.1507,427,1
1529489704.15066,41,1
1529489704.15066,42,1
1529489704.15066,44,1
1529503539.15055,2337,1
1529503539.15055,2563,1
1529503539.15055,497,1
1529503539.15055,694,1
1529503539.15055,88,1
1529702181.15036,12174,1
1529702181.15036,354,1
1529918058.15005,12174,1
1529918058.15005,270,1
1529953122.15071,2321,1
1529953122.15071,74,1
1531175483.15071,4983,1
1531175483.15071,5158,1
1532562989.15067,124,1
1532562989.15067,43,1
1532562989.15067,515,1
1532562989.15067,89,1
1532562989.15067,91,1
1532829315.15068,134,1
1532829315.15068,288118,1
153307727.15067,42,1
153307727.15067,70,1
1534069479.15068,202978,1
1534069479.15068,286787,1
1534069479.15068,314767,1
1534069479.15068,42,1
1534582460.15068,2255,1
1534582460.15068,136,1
1534691436.15058,9954,1
1534691436.15058,2303,1
1534691436.15058,2327,1
1534710756.15069,136,1
1534710756.15069,273,1
153495882.150658,565,1
153495882.150658,67,1
153600239.150666,134,1
153600239.150666,41,1
1536665266.1507,381,1
1536950558.15071,42,1
1538602106.1507,2251,1
1538602106.1507,351,1
1538602106.1507,46,1
1538661208.1507,36,1
1538661208.1507,39,1
1538661208.1507,632,1
1539156824.15065,2269,1
1539281624.15069,6046,1
1539281624.15069,128,1
1541173549.15067,1,1
1541173549.15067,32,1
1541173549.15067,114,1
1541173549.15067,234,1
1541529492.1507,235,1
1541529492.1507,307523,1
1541735654.15071,201010,1
1541735654.15071,222327,1
1541838243.15071,116,1
1541838243.15071,35,1
1542509515.15068,42,1
1542509515.15068,70,1
1542631843.15016,48,1
1542631843.15016,49,1
1542728066.15069,41,1
1542728066.15069,44,1
1542728066.15069,114,1
1542728066.15069,42,1
1542734606.15065,114,1
1542734606.15065,43,1
1542734606.15065,508,1
1543506963.1507,107,1
154353858.150693,5014,1
154353858.150693,5033,1
154353858.150693,9118,1
1544004570.15069,228,1
1544004570.15069,70,1
1545006132.1507,273,1
1545006132.1507,42,1
1545812439.1507,617,1
1545812439.1507,249206,1
1545922949.15069,273,1
1545922949.15069,95,1
1546185534.15034,95,1
1546254711.1506,3055,1
1546254711.1506,511,1
1546254711.1506,76,1
1546475866.1507,1,1
1546487244.15065,1,1
1546487244.15065,44,1
1546524318.15066,46,1
1546524318.15066,67,1
1547040999.15067,142,1
1547040999.15067,70,1
154786132.150087,10250,1
154786132.150087,368,1
154786132.150087,515,1
1548506248.15071,152668,1
154856081.150685,152668,1
1550794775.15068,511,1
1550794775.15068,515,1
1552050227.15068,39,1
1552740844.1507,11964,1
1552740844.1507,137,1
1552740844.1507,56,1
1552740844.1507,298,1
1552747361.15069,50,1
1552747361.15069,60,1
1552991494.15071,273,1
1552991494.15071,42,1
1553065593.15066,137,1
1553065593.15066,351,1
1553092067.1507,1,1
1553717039.15069,154947,1
1553717039.15069,5062,1
1554801274.15065,273,1
1555064117.15025,37289,1
1555064117.15025,8904,1
1555279897.15068,214078,1
1555279897.15068,4014,1
1555402397.15069,137,1
1555402397.15069,42,1
1555965072.15065,6193,1
1555965072.15065,6525,1
1556068721.15055,273,1
1556068721.15055,41,1
1556068721.15055,45,1
1556120008.15065,39,1
1556701852.15072,4444,1
1556995514.1507,152668,1
1556995514.1507,4752,1
1557417896.15053,12071,1
1557417896.15053,674,1
1557437624.15065,169,1
1557437624.15065,663,1
1557533445.15051,12071,1
1557533445.15051,49,1
1557533445.15051,50,1
1560231786.15066,79,1
1561020856.15065,124,1
1561020856.15065,159,1
1561020856.15065,165,1
1561020856.15065,176,1
1561020856.15065,350,1
1561020856.15065,516,1
1561020856.15065,525,1
1561020856.15065,76,1
1561020856.15065,82,1
1562459304.15069,134,1
1562459304.15069,298,1
1562701531.15065,137,1
1562701531.15065,42,1
1562809842.15067,41,1
1562809842.15067,88,1
1562809842.15067,89,1
1563651866.15069,351,1
1563651866.15069,91,1
1563770043.15066,1,1
1564418088.15068,114,1
1564418088.15068,351,1
1564418088.15068,42,1
1564418088.15068,91,1
1564664827.15069,11964,1
1564664827.15069,12251,1
156497718.150686,142,1
156497718.150686,228,1
156497718.150686,70,1
156497718.150686,88,1
1565265763.15069,41,1
1565695492.15066,12439,1
1565695492.15066,2245,1
1565695492.15066,235,1
1565695492.15066,368,1
1566107789.15067,273,1
1566107789.15067,41,1
1566107789.15067,42,1
1566700740.15068,273,1
1566700740.15068,298,1
1566796354.1507,3814,1
1567189869.1507,137,1
1567189869.1507,42,1
1567189869.1507,44,1
1569715164.15065,12066,1
1569715164.15065,124,1
1569715164.15065,146,1
1569715164.15065,180,1
1569715164.15065,2226,1
1569715164.15065,35,1
1569715164.15065,41,1
1569715164.15065,43,1
1569715164.15065,45,1
1569715164.15065,67,1
1569715164.15065,76,1
1569747297.15071,351,1
1569747297.15071,77,1
1569797600.15071,12177,1
1569797600.15071,2373,1
1569797600.15071,37,1
1569797600.15071,47,1
1569797600.15071,684,1
1570104404.15071,2326,1
1570582049.15051,273,1
1570767841.15019,1,1
1570963405.15069,152613,1
1571361466.15071,351,1
1571361466.15071,70,1
15720212.1506917,1,1
1572833639.1507,273,1
1572833639.1507,44,1
1573066346.15066,114,1
1573066346.15066,12263,1
1573066346.15066,137,1
1573066346.15066,2238,1
1573066346.15066,273,1
1573066346.15066,41,1
1573066346.15066,42,1
1573066346.15066,44,1
1573066346.15066,525,1
1573066346.15066,6071,1
1573066346.15066,640,1
1573066346.15066,76,1
1573066346.15066,77,1
1573066346.15066,82,1
1573066346.15066,89,1
1573066346.15066,92,1
1573238310.15068,12713,1
1573238310.15068,202428,1
1573967293.15071,88,1
1573967293.15071,41,1
157430118.150687,153427,1
157430118.150687,42,1
1575248618.15065,8361,1
1575248618.15065,50,1
1575271432.1507,16705,1
1575271432.1507,293036,1
1575495303.15066,616,1
1575829527.1507,2331,1
1575829527.1507,423,1
1575840745.1503,9918,1
1576823112.15072,167,1
1576823112.15072,28,1
1576823112.15072,298,1
1576823112.15072,562,1
1576823112.15072,5785,1
1577977747.15069,222888,1
1577977747.15069,154244,1
1577977747.15069,562,1
1579077179.15069,12699,1
1579077179.15069,694,1
1579077179.15069,354,1
157929027.150712,42,1
157929027.150712,93,1
1580235164.15065,114,1
1580235164.15065,273,1
1580235164.15065,42,1
15802730.1504884,34172,1
1580297681.15066,2578,1
1580297681.15066,77,1
1580557665.14902,226207,1
1580557665.14902,230426,1
1580557665.14902,23537,1
1580557665.14902,2625,1
1580557665.14902,292154,1
1581002077.1506,298,1
1581002077.1506,136,1
1581002077.1506,43,1
1581786849.15071,15324,1
1581786849.15071,5849,1
1581786849.15071,8038,1
1581860431.15065,12125,1
1581860431.15065,2546,1
1581860431.15065,5958,1
1581889965.15065,258400,1
1581889965.15065,2576,1
1582273235.15069,114,1
1582273235.15069,273,1
1582410942.15068,10596,1
1582410942.15068,10598,1
1582410942.15068,342,1
1582423235.1507,43,1
1582423235.1507,5785,1
158261969.150703,70,1
158261969.150703,288816,1
158261969.150703,37,1
1583495469.15061,294858,1
1583495469.15061,307641,1
1583857587.15055,227870,1
1583857587.15055,286,1
1585166688.15071,286,1
1585166688.15071,456,1
1585190423.15072,49,1
158667019.150598,37,1
158667019.150598,47,1
158667019.150598,77,1
1586867596.15006,9918,1
1586867596.15006,136,1
1586867596.15006,273,1
1586867596.15006,464,1
1587567097.15012,95,1
1587567097.15012,294185,1
1587703777.15069,114,1
1587703777.15069,27727,1
1587703777.15069,49,1
1587703777.15069,95,1
1588193968.15035,159187,1
1588193968.15035,21444,1
1588725038.15069,298630,1
1588725038.15069,77,1
1589113279.15068,134,1
1589113279.15068,2511,1
1589113279.15068,37,1
1589113279.15068,70,1
1589113279.15068,83,1
1589660857.14985,49,1
1590389666.1507,273,1
1590389666.1507,511,1
1591817614.15071,12337,1
1592195260.15069,12258,1
1592767813.15031,154863,1
1592767813.15031,4572,1
1594016887.15067,9540,1
1594016887.15067,37274,1
1594774817.15066,234,1
1594774817.15066,46,1
1595314173.14991,508,1
1595413693.15066,70,1
1595636885.15066,5862,1
1595636885.15066,5014,1
1595734327.15068,1,1
1595734327.15068,137,1
1596275477.1507,43,1
1596275477.1507,44,1
159630137.150703,42,1
159630137.150703,562,1
1596563234.15069,95,1
1596807355.15069,200792,1
1596807355.15069,42,1
1597225865.15034,511,1
1597225865.15034,701,1
1597975820.15069,684,1
1597975820.15069,335760,1
1597975820.15069,4243,1
1598268636.15054,34736,1
1598343770.1507,60,1
1598552061.15067,245,1
1598552061.15067,2454,1
1598631028.15069,70,1
1598631028.15069,296525,1
1599277067.15069,136,1
1599277067.15069,351,1
1599277067.15069,41,1
1599277067.15069,42,1
1599277067.15069,44,1
1599297389.15058,134,1
1599297389.15058,273,1
1599297389.15058,43,1
1599297389.15058,42,1
1602273625.15065,91,1
1602273625.15065,189769,1
1602516038.15066,188149,1
1602518682.15067,159,1
1602518682.15067,515,1
160282039.150714,4393,1
160282039.150714,290924,1
1603609636.15065,114,1
1603609636.15065,319,1
1603609636.15065,351,1
1604339098.1507,456,1
1604339098.1507,46,1
1605093579.15066,4572,1
1605093579.15066,8102,1
160527568.150662,124,1
160527568.150662,153423,1
160527568.150662,167,1
160527568.150662,287491,1
160530497.150177,1,1
1605471621.15065,114,1
1605471621.15065,565,1
1605553398.15066,48,1
1605553398.15066,60,1
1605616672.15068,77,1
1605710567.1507,137,1
1605710567.1507,30,1
1605932068.15072,341,1
1609360795.15065,511,1
1609360795.15065,89,1
1609500238.15025,136,1
1609500238.15025,44,1
1610549986.1507,5437,1
1610917098.15072,273,1
1610927169.15068,137,1
1610927169.15068,114,1
1610927169.15068,42,1
1611153139.15071,92,1
1611352747.15066,114,1
1611352747.15066,41,1
161257673.150708,562,1
1613025349.15069,152560,1
1613874295.15065,2266,1
161607791.149996,245,1
1617053300.1507,114,1
1617053300.1507,42,1
1617984224.15069,273,1
1617984224.15069,44,1
1618161229.1507,203877,1
1618161229.1507,92,1
1618706670.15021,144,1
1618706670.15021,157113,1
1619080316.15069,273,1
1619080316.15069,441,1
1619535413.15065,1,1
1619535413.15065,136,1
1619535413.15065,142,1
1619535413.15065,273,1
1619535413.15065,70,1
1620616765.14785,2242,1
1620831171.15026,6141,1
1620831171.15026,391,1
1620856934.15046,153429,1
1620856934.15046,2296,1
1620856934.15046,417,1
1622812287.15039,2324,1
1622812287.15039,45,1
1622936951.15071,273,1
1623391687.1507,116,1
1623601891.15031,134,1
1623601891.15031,391,1
1623601891.15031,35,1
1624055356.1507,281600,1
1624055356.1507,281601,1
1624682170.1507,632,1
1624745494.15067,632,1
1624745494.15067,170,1
162527889.150579,368,1
162527889.150579,703,1
1625525726.15067,114,1
1625525726.15067,28,1
1627688369.15069,8740,1
162807074.149643,215,1
1628328362.15059,137,1
1628328362.15059,290891,1
1628328362.15059,42,1
1628328362.15059,5175,1
1628328362.15059,56,1
1628328362.15059,114,1
1628328362.15059,134,1
1628328362.15059,164716,1
1628328362.15059,180691,1
1628328362.15059,200678,1
1628328362.15059,2244,1
1628328362.15059,293980,1
1628328362.15059,296617,1
1628328362.15059,298630,1
1628328362.15059,30,1
1628328362.15059,37,1
1628328362.15059,5028,1
1628328362.15059,681,1
1628328362.15059,17270,1
1628328362.15059,200670,1
1628328362.15059,278,1
1628328362.15059,41,1
1628328362.15059,680,1
1628328362.15059,82,1
1628344433.14995,136,1
1628344433.14995,167,1
1628344433.14995,42,1
1628344433.14995,303,1
162837688.150704,152560,1
162837688.150704,694,1
1628987993.15067,712,1
1628987993.15067,9385,1
1629132202.15067,137,1
1629132202.15067,167,1
1629132202.15067,42,1
1629830143.15012,152605,1
1629830143.15012,562,1
1629830143.15012,60,1
1630297939.1507,2300,1
1630429457.15048,353,1
1630429457.15048,4037,1
1630429457.15048,9912,1
1630445102.15071,2230,1
1630445102.15071,46,1
1630539321.15069,57,1
1630539321.15069,60,1
1630551524.15071,45,1
1631795308.1507,8102,1
1631812714.15026,39,1
1631812714.15026,125,1
1631812714.15026,152605,1
1631812714.15026,307641,1
1632136560.14892,283976,1
1632136560.14892,287491,1
1632136560.14892,391,1
1632208443.15066,169,1
163238551.150706,116,1
163238551.150706,76,1
1632492054.15071,317,1
1632492054.15071,583,1
1632492054.15071,114,1
1632660419.15072,49,1
1633271343.1477,95,1
163355905.150541,471,1
163355905.150541,643,1
163355905.150541,2324,1
1634780979.15071,142,1
1634780979.15071,7799,1
163672546.150695,273,1
163672546.150695,319,1
163672546.150695,525,1
1637383114.15069,41,1
1637383114.15069,82,1
1638184687.15069,6541,1
1640325108.15066,101,1
1640325108.15066,395,1
1641198265.15071,39,1
1641748002.15039,39,1
1641748002.15039,152562,1
1642229929.15069,26678,1
1642229929.15069,344,1
1642274783.15068,26980,1
1642274783.15068,70,1
1643896989.15065,137,1
1643896989.15065,200807,1
1643896989.15065,2300,1
1643896989.15065,28,1
1643896989.15065,93,1
1644160245.15024,134,1
1644160245.15024,137,1
1644160245.15024,273,1
1645254957.15068,273,1
1645254957.15068,42,1
1645985315.1507,10592,1
1645985315.1507,173359,1
1646952188.15068,30,1
1646952188.15068,41,1
1647075711.15067,70,1
1647922297.15011,477,1
1648060473.15065,114,1
1648060473.15065,44,1
1648561763.15066,691,1
1648561763.15066,142,1
1648662496.15066,12391,1
1648662496.15066,137,1
1648892385.1507,114,1
1648892385.1507,77,1
1649982027.15066,165,1
1649982027.15066,273,1
1649982027.15066,45,1
1649982027.15066,77,1
1649982027.15066,82,1
1649982027.15066,89,1
1649982027.15066,93,1
1650765150.1505,243,1
1650765150.1505,302,1
1650821124.1507,3531,1
1650821124.1507,88,1
1650860791.15061,39,1
1651558632.1507,2221,1
1651558632.1507,295928,1
1651558632.1507,3814,1
1651558632.1507,42,1
1651558632.1507,91,1
1651997721.15068,612,1
1651997721.15068,200310,1
1652603922.15071,291,1
1652872547.15048,156,1
1652872547.15048,167,1
1653435615.15068,159,1
1653435615.15068,501,1
1653435615.15068,565,1
1653435615.15068,82,1
1654709518.15071,248899,1
1654875697.15065,79,1
1654875697.15065,41,1
1656553736.15067,12633,1
1656779377.15069,169,1
1656779377.15069,154,1
1658645242.15069,114,1
1658645242.15069,93,1
1659104424.15071,222368,1
1659104424.15071,3485,1
165944140.150679,2326,1
1659715498.15065,136,1
1659715498.15065,234,1
1659715498.15065,30,1
166072434.150709,483,1
1661348059.15059,379,1
1661498823.15046,316953,1
1662099349.15071,169,1
1662099349.15071,302899,1
1662397309.15065,12333,1
1662397309.15065,137,1
1662406833.15065,173800,1
1662406833.15065,298630,1
1662886130.15069,114,1
1662886130.15069,2578,1
1663806331.15071,298630,1
1663896944.15072,142,1
1666551607.14967,6207,1
1666551607.14967,9918,1
1666840201.1507,70,1
1666840201.1507,5175,1
1666840201.1507,6436,1
1667176343.15066,706,1
1667176343.15066,74,1
1667588075.15071,273,1
1667588075.15071,42,1
1668162806.15068,298,1
1668162806.15068,136,1
1668882312.15071,114,1
1668882312.15071,28,1
1668882312.15071,368,1
1668882312.15071,42,1
1668955523.15067,137,1
1669212143.1507,114,1
1669212143.1507,42,1
1669587174.15067,3702,1
1669587174.15067,8906,1
1670374960.15065,200860,1
1670374960.15065,2242,1
1670578358.15069,580,1
1670682700.15071,142,1
1670682700.15071,356,1
1670682700.15071,432,1
1670682700.15071,552,1
1670682700.15071,556,1
1670682700.15071,44,1
1671510799.15066,273,1
1671510799.15066,568,1
1672052287.15066,498,1
1672052287.15066,5301,1
1672526689.15069,306800,1
1672526689.15069,42,1
1672526689.15069,37,1
167279071.150686,41,1
167279071.150686,368,1
1673463664.15052,114,1
1673531959.1507,142,1
167468759.15067,44,1
167468759.15067,70,1
1675127194.15021,10318,1
1675127194.15021,2327,1
167531415.150593,114,1
167531415.150593,28,1
1675638882.15067,1,1
1676720640.15071,92,1
1676720640.15071,30,1
1677745905.15069,4366,1
1677745905.15069,70,1
1678096555.15034,9118,1
1678096555.15034,4224,1
1679479615.15066,273,1
1679479615.15066,298630,1
1679793536.15065,23017,1
1679793536.15065,30537,1
1680116247.15066,114,1
1680116247.15066,42,1
1680425186.15066,351,1
1680425186.15066,42,1
1682506384.15071,152645,1
1682506384.15071,142,1
1685153340.15044,190463,1
1685153340.15044,8026,1
1686699750.15066,42,1
1686699750.15066,565,1
1688108032.15057,12071,1
1688108032.15057,2315,1
1689052079.15071,296,1
1689052079.15071,70,1
1689147554.15067,633,1
1689737475.15051,2260,1
